GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
0,2,2,0.414807631,0,0,0,0,13000.0,0,0,0,0,2,1
0,2,2,0.490482319,1,0,0,0,18000.0,0,0,2,2,4,0
0,0,3,0.590549596,0,1,1,1,12000.0,0,4,2,3,4,1
1,1,1,0.438010384,0,1,0,1,13000.0,0,1,1,2,4,0
0,2,3,0.694265214,1,1,1,1,11000.0,0,3,1,3,4,0
1,1,0,0.099655226,1,1,0,0,13000.0,0,1,1,2,3,0
0,1,3,0.634376373,1,1,1,1,12000.0,0,6,3,4,4,0
0,0,0,0.422031533,1,0,0,1,11000.0,0,1,0,2,3,0
0,2,3,0.584163863,1,1,1,1,9000.0,0,10,3,4,4,0
1,2,1,0.529996388,1,0,1,1,8000.0,0,1,1,2,3,0
1,2,1,0.45483618,1,0,0,0,20000.0,0,2,0,2,3,1
1,0,0,0.15297216,1,0,1,0,10000.0,0,0,0,0,0,0
1,1,1,0.443240281,1,0,0,1,15000.0,0,1,1,2,3,0
1,2,3,0.500756586,1,1,1,1,10000.0,0,4,1,3,4,0
0,2,3,0.629193984,1,0,1,1,7000.0,0,5,1,2,3,0
0,1,2,0.674212694,1,0,1,1,7000.0,0,0,0,4,2,1
0,2,3,0.467094474,1,1,1,1,6000.0,0,2,2,2,3,0
0,1,3,0.593548177,1,1,1,1,8000.0,0,6,5,3,4,0
0,2,3,0.685579706,1,1,0,0,8000.0,0,0,1,2,3,0
1,2,3,0.638176098,1,0,1,1,10000.0,0,4,4,4,4,0
1,2,3,0.462875461,1,1,0,1,12000.0,0,0,5,2,4,0
0,1,3,0.609791343,1,1,1,1,12000.0,0,3,2,3,4,0
0,2,3,0.426833816,1,0,1,1,9000.0,0,2,5,4,4,0
1,1,3,0.434959014,1,0,1,1,7000.0,0,6,3,3,4,0
0,1,3,0.540019733,1,0,1,0,15000.0,0,1,2,4,4,0
0,2,0,0.405593536,0,0,0,0,14000.0,0,0,0,0,2,1
0,0,2,0.502031196,0,0,1,1,10000.0,0,9,1,3,4,0
1,2,2,0.527050278,1,0,1,0,14000.0,0,0,0,2,3,1
1,2,3,0.445514742,1,0,1,1,13000.0,0,1,1,1,3,0
1,1,2,0.46787723,1,0,1,0,11000.0,0,0,0,1,2,0
1,2,3,0.622651979,1,1,1,1,11000.0,0,1,0,4,4,0
1,2,2,0.503526351,1,0,0,1,15000.0,0,1,0,2,3,1
1,1,1,0.453388114,0,0,1,1,5000.0,0,0,0,4,1,1
1,0,2,0.450868684,0,1,0,1,11000.0,0,1,0,3,3,0
1,1,2,0.277630444,1,1,1,1,12000.0,1,0,0,0,2,0
1,1,2,0.543401389,1,0,1,1,11000.0,0,0,0,2,1,1
0,1,3,0.33171266,1,0,1,1,10000.0,1,5,3,3,4,0
0,1,1,0.387107145,0,0,0,1,16000.0,0,0,6,2,4,0
1,1,0,0.344977689,0,0,0,0,18000.0,0,1,1,2,2,0
0,2,3,0.740341073,1,0,1,1,9000.0,0,0,0,4,0,1
0,1,3,0.582231887,1,1,0,1,13000.0,0,2,3,4,4,0
0,1,2,0.64889519,1,0,1,1,12000.0,0,0,0,3,2,1
1,0,0,0.313083579,0,0,1,1,13000.0,0,0,0,2,3,1
0,2,3,0.599627455,1,0,0,1,14000.0,0,3,3,3,4,0
0,1,2,0.331312129,1,0,1,1,9000.0,0,0,1,3,3,1
0,2,1,0.329391882,1,1,1,0,12000.0,0,0,0,1,1,0
1,2,1,0.496461226,0,0,0,1,12000.0,0,0,0,2,3,1
1,1,0,0.477459488,0,0,0,1,13000.0,0,0,0,1,0,1
1,1,3,0.651914342,0,0,1,1,8000.0,0,3,2,4,4,0
1,0,1,0.583381679,1,0,0,1,11000.0,0,0,0,1,1,0
0,0,1,0.431510232,1,0,1,0,12000.0,0,0,0,1,1,0
0,1,0,0.307055098,1,0,0,0,14000.0,0,3,2,1,3,0
1,1,2,0.517571711,0,1,0,0,13000.0,0,0,0,1,3,1
0,1,0,0.224137266,0,0,0,0,14000.0,0,0,0,1,2,1
1,0,1,0.415222876,0,0,0,0,13000.0,0,0,0,3,4,0
0,1,1,0.436357558,1,1,0,0,17000.0,0,3,1,2,3,0
0,1,1,0.577339089,1,0,1,1,11000.0,0,2,2,3,4,0
1,0,0,0.259407211,1,0,0,1,10000.0,0,0,0,1,3,0
0,2,3,0.703164383,1,0,0,1,15000.0,0,1,2,3,3,0
1,2,3,0.547492038,1,1,0,1,9000.0,0,0,0,3,2,0
0,1,0,0.259522282,1,0,0,0,11000.0,0,0,0,1,0,1
0,1,3,0.601273367,1,0,1,1,10000.0,0,1,2,2,3,0
1,2,3,0.650028822,1,0,0,0,11000.0,0,0,0,2,2,1
0,1,3,0.713619532,1,0,1,1,11000.0,0,2,2,4,4,0
1,0,0,0.504273308,0,0,0,0,15000.0,0,0,0,0,2,1
1,0,2,0.461196412,1,0,0,0,14000.0,0,4,1,3,4,0
0,2,3,0.576585,0,0,1,1,9000.0,0,4,3,4,4,0
1,2,2,0.582925835,1,0,0,0,12000.0,1,0,1,2,3,0
0,1,3,0.552481871,1,1,1,1,8000.0,0,1,4,3,3,0
1,1,2,0.604809212,1,0,1,1,13000.0,0,1,1,2,4,0
1,1,2,0.470946363,1,0,1,1,9000.0,0,0,1,3,3,0
1,1,3,0.545270394,1,0,1,1,13000.0,0,1,0,2,4,0
1,1,3,0.56362983,1,1,1,1,10000.0,0,2,5,2,4,0
1,2,3,0.620596824,0,1,1,1,6000.0,0,3,1,4,4,0
0,2,3,0.578468014,1,0,0,1,11000.0,0,0,1,1,3,0
1,0,1,0.336379283,1,0,0,0,16000.0,0,0,0,0,2,0
0,1,2,0.54756255,1,0,1,0,12000.0,0,1,1,2,2,0
1,2,3,0.574600082,1,0,0,1,11000.0,0,0,6,3,4,0
1,1,3,0.626746851,0,0,1,1,13000.0,0,2,4,3,4,0
1,1,1,0.468895873,1,0,0,1,8000.0,0,4,0,3,4,0
0,0,1,0.335178252,0,0,0,1,12000.0,0,0,0,1,2,1
1,1,0,0.316369439,0,0,0,0,15000.0,0,0,1,2,2,1
1,1,1,0.492009785,1,0,0,0,13000.0,0,0,0,0,2,0
0,2,3,0.562775708,1,0,1,1,14000.0,1,3,0,3,4,0
0,0,1,0.343895269,1,0,0,0,16000.0,0,0,0,0,1,0
1,2,1,0.356691656,0,1,1,0,10000.0,0,1,2,1,3,0
0,0,2,0.632864388,1,0,1,1,10000.0,0,0,0,2,0,1
0,2,3,0.418860769,1,0,1,1,5000.0,0,0,0,3,1,1
0,2,3,0.53872082,0,0,0,0,16000.0,0,0,0,4,1,1
1,2,3,0.561630809,1,1,1,1,8000.0,0,2,0,2,3,0
1,1,0,0.373765957,0,0,0,1,9000.0,0,0,0,1,2,1
1,2,3,0.686868428,1,1,1,0,14000.0,0,0,0,2,3,0
0,1,3,0.630571688,1,1,1,1,10000.0,1,4,4,3,3,1
1,2,3,0.578013094,1,0,1,1,10000.0,0,3,0,4,4,0
1,2,2,0.513767877,1,0,0,1,17000.0,0,0,0,1,2,1
1,1,2,0.409679331,0,1,1,0,11000.0,0,0,0,1,0,1
0,2,3,0.642622683,1,1,1,1,9000.0,0,3,3,1,3,0
0,1,3,0.729218566,1,1,1,1,12000.0,0,1,0,3,3,0
1,0,0,0.299115912,1,0,0,0,13000.0,1,0,0,0,2,0
1,1,0,0.333622142,0,0,1,1,10000.0,0,0,0,0,1,1
0,2,3,0.605070184,1,0,1,1,10000.0,0,1,1,3,3,0
0,2,3,0.660285268,0,0,1,1,5000.0,0,1,6,3,4,0
1,1,1,0.410136705,0,0,0,0,15000.0,0,0,0,0,0,0
0,1,3,0.748537056,1,1,0,1,17000.0,0,0,1,1,3,0
1,2,3,0.629232291,1,0,1,0,12000.0,0,0,0,2,2,0
1,2,3,0.914116859,1,0,1,1,7000.0,0,0,0,3,3,0
1,1,1,0.349597739,0,0,1,0,10000.0,0,0,0,1,2,1
1,1,2,0.290622325,1,0,1,1,7000.0,0,0,0,0,2,1
0,0,0,0.515333459,0,0,0,0,12000.0,0,0,0,1,2,1
0,1,0,0.269825796,0,0,1,1,10000.0,1,0,0,1,2,1
1,1,2,0.570637525,1,1,1,1,10000.0,0,0,0,1,2,0
1,0,0,0.519063284,0,0,0,1,13000.0,0,0,0,1,2,1
1,2,1,0.472960774,0,0,0,1,14000.0,0,0,0,2,1,1
1,2,1,0.485775925,0,0,0,0,11000.0,0,2,1,2,3,0
1,0,0,0.464406439,0,0,0,0,15000.0,0,0,1,1,3,0
0,2,3,0.623765596,0,1,0,1,12000.0,0,0,1,2,3,0
1,2,3,0.656995235,1,1,1,1,8000.0,0,2,3,4,4,0
0,0,0,0.308676049,0,1,1,1,11000.0,0,0,0,1,2,1
0,0,0,0.37530765,1,0,0,0,14000.0,0,1,3,2,3,0
0,2,3,0.712384865,1,0,1,1,9000.0,0,3,6,4,4,0
1,2,3,0.636612017,1,0,0,0,13000.0,0,4,0,4,4,0
0,2,0,0.302672215,0,0,0,0,12000.0,0,0,0,1,0,1
0,1,3,0.712321858,1,0,0,1,13000.0,0,3,4,3,4,0
0,1,2,0.434205849,1,0,1,1,6000.0,0,6,8,3,4,0
1,1,3,0.634296737,1,0,1,1,12000.0,0,1,2,3,4,1
1,1,2,0.479565016,1,0,0,0,12000.0,0,2,1,3,4,0
1,2,3,0.502403781,1,1,0,1,16000.0,0,0,1,4,4,0
0,1,2,0.440200855,0,0,0,0,16000.0,0,0,0,1,1,1
0,1,3,0.576021935,0,1,1,1,12000.0,0,4,3,3,4,0
0,0,3,0.542533471,1,0,0,1,15000.0,0,1,3,2,3,0
1,2,2,0.636256838,1,0,1,0,14000.0,0,1,1,2,4,0
0,1,3,0.709876178,1,1,0,1,11000.0,1,2,1,4,4,0
0,1,3,0.645252581,1,1,1,1,10000.0,0,0,0,3,1,0
0,1,1,0.502871331,1,1,0,1,16000.0,0,0,0,2,2,0
0,2,3,0.737041153,1,0,1,0,9000.0,0,3,2,2,3,0
0,2,3,0.6267889,1,0,1,1,10000.0,0,5,3,2,4,0
0,1,3,0.657385349,1,0,1,1,9000.0,0,7,8,4,4,0
1,0,1,0.523671953,1,0,1,1,12000.0,0,0,0,2,4,0
1,2,3,0.621460299,0,0,1,1,12000.0,0,0,0,4,1,1
0,2,0,0.215443692,0,0,0,1,13000.0,0,0,0,0,1,1
1,1,1,0.394163245,1,0,0,0,16000.0,0,0,0,1,2,1
1,1,3,0.72524013,1,1,1,1,10000.0,0,3,0,2,4,0
0,2,3,0.538231797,1,1,0,1,11000.0,0,5,3,3,4,0
1,1,2,0.607070679,0,0,0,0,12000.0,0,1,3,1,3,1
1,2,3,0.622657979,0,0,0,0,16000.0,0,0,0,1,2,0
1,1,3,0.517300602,1,1,1,1,8000.0,0,3,1,4,4,0
1,1,0,0.195238559,1,0,0,1,14000.0,0,0,0,2,2,0
1,1,3,0.672743874,1,0,1,0,15000.0,0,1,0,3,4,0
0,1,1,0.366209841,0,0,0,0,10000.0,0,0,0,2,2,1
1,0,2,0.535312839,0,1,0,0,15000.0,0,0,0,1,2,1
0,2,3,0.501397534,1,0,1,1,8000.0,0,0,0,2,1,0
0,1,3,0.644955893,1,1,0,1,11000.0,0,3,2,2,3,0
1,1,2,0.65425227,1,0,1,1,14000.0,0,0,5,2,4,0
0,2,3,0.624508326,1,1,1,1,12000.0,0,2,0,3,4,0
1,2,3,0.552478659,1,0,1,0,11000.0,0,1,2,3,4,0
1,1,0,0.248792545,0,1,1,0,16000.0,0,0,0,0,1,1
0,2,3,0.685945721,1,0,1,1,5000.0,0,4,4,4,4,0
1,1,1,0.4149098,0,0,0,1,10000.0,0,1,2,2,3,1
1,2,1,0.39315313,1,0,0,1,12000.0,0,1,0,1,3,0
0,1,3,0.561894025,1,0,0,1,9000.0,0,12,0,2,4,0
0,0,0,0.190250205,0,0,0,1,11000.0,0,0,1,1,3,1
0,1,2,0.753445823,1,0,0,0,12000.0,0,4,1,1,3,0
1,1,3,0.553205924,1,0,1,1,7000.0,0,7,5,4,4,0
0,2,3,0.567208563,1,1,1,1,7000.0,0,7,3,4,4,0
0,1,3,0.643584563,0,0,0,1,14000.0,0,0,0,2,2,1
1,2,3,0.708611761,1,0,0,1,9000.0,0,1,0,3,4,0
1,1,1,0.536560059,1,0,1,1,11000.0,0,0,0,1,1,0
0,0,2,0.626961158,1,0,1,1,9000.0,0,1,0,2,3,0
1,0,0,0.378829029,0,0,0,0,17000.0,0,0,0,0,0,1
0,2,3,0.659525491,1,1,0,1,16000.0,0,4,2,2,3,0
0,0,0,0.300864244,1,0,0,0,17000.0,0,0,0,0,0,1
1,2,3,0.766104878,0,1,1,0,12000.0,0,1,0,1,3,0
0,0,2,0.476942994,1,0,0,0,16000.0,0,1,3,2,3,0
1,1,3,0.66243828,0,0,0,1,12000.0,0,3,0,3,4,0
1,1,3,0.537726435,0,0,1,1,6000.0,0,3,1,3,4,0
0,2,2,0.394476122,1,0,0,0,20000.0,0,0,0,1,2,1
0,1,3,0.594412356,1,1,1,1,12000.0,0,3,1,4,3,0
1,0,2,0.653134681,0,0,1,0,10000.0,0,0,0,2,3,1
0,1,2,0.465420589,1,0,0,0,13000.0,0,4,0,4,3,1
0,0,2,0.446385738,1,0,1,1,9000.0,0,2,8,2,4,0
0,1,3,0.507690849,1,1,1,1,7000.0,0,3,4,4,3,0
1,1,3,0.639359023,1,1,0,1,19000.0,0,0,1,3,4,0
0,2,2,0.456413334,0,0,0,1,11000.0,0,2,1,2,3,1
1,2,3,0.688568719,1,1,0,1,11000.0,0,2,0,4,4,0
0,2,2,0.444152371,1,0,0,1,11000.0,0,4,1,1,3,1
0,0,2,0.414556141,0,0,1,1,11000.0,0,1,3,2,4,0
0,0,2,0.512212417,1,0,1,0,11000.0,0,0,0,0,2,1
0,2,3,0.524243914,1,1,1,1,10000.0,0,2,3,2,3,0
1,0,0,0.345542193,1,0,0,0,19000.0,0,0,0,0,2,1
1,0,0,0.299080202,0,0,1,1,11000.0,0,3,1,3,4,0
1,1,0,0.364243228,1,1,0,1,14000.0,0,0,0,2,2,0
1,2,3,0.711678592,1,0,1,0,10000.0,0,0,0,1,2,0
1,1,0,0.235971546,1,0,0,0,18000.0,0,0,0,0,1,0
0,1,3,0.683188974,1,1,1,1,13000.0,0,5,2,2,4,0
1,2,2,0.595895729,1,0,1,0,14000.0,0,0,0,1,2,0
1,1,1,0.462557436,1,0,1,1,13000.0,0,0,0,0,2,0
1,1,1,0.291800611,1,0,0,1,11000.0,0,0,2,1,3,0
1,2,3,0.405520248,1,0,0,1,10000.0,0,6,0,3,4,0
0,0,1,0.419330662,0,0,1,1,12000.0,0,0,0,3,1,1
0,0,0,0.265150087,0,0,0,0,19000.0,0,0,0,1,2,1
0,0,0,0.399251212,1,0,0,1,9000.0,0,2,2,3,4,0
1,1,3,0.612059883,1,1,1,1,15000.0,0,0,0,2,3,0
1,2,2,0.58824024,0,1,0,1,16000.0,0,0,1,2,3,0
1,1,3,0.629984804,0,1,0,1,15000.0,0,2,4,4,4,0
1,0,0,0.507636107,0,0,1,1,7000.0,0,6,0,3,4,0
1,0,0,0.298974286,0,0,0,1,12000.0,0,0,1,2,3,0
0,1,0,0.369168777,1,0,0,0,12000.0,1,0,0,0,2,1
0,1,2,0.592841135,1,1,0,1,10000.0,0,5,1,3,3,0
1,0,0,0.307526714,1,0,1,0,12000.0,0,0,2,2,3,0
0,2,1,0.455404964,1,0,0,0,13000.0,0,0,0,1,2,1
1,2,3,0.614085156,1,1,1,1,5000.0,0,2,0,2,4,0
1,1,1,0.426398087,0,0,0,1,14000.0,0,0,0,1,3,0
0,2,3,0.685485062,1,0,0,1,11000.0,0,0,0,3,1,1
0,2,3,0.457329607,1,1,1,1,7000.0,0,3,0,3,3,0
0,2,3,0.611352167,1,0,0,1,14000.0,0,2,3,4,4,0
1,2,3,0.758276305,1,1,1,1,9000.0,0,1,1,3,4,0
1,2,3,0.551114837,0,0,1,1,11000.0,0,5,0,3,4,0
0,0,1,0.41458363,1,0,0,0,15000.0,0,0,0,1,2,1
1,0,1,0.527505736,0,0,0,0,15000.0,0,0,0,1,1,1
1,1,3,0.626700897,1,1,1,0,13000.0,0,1,1,4,4,0
0,1,3,0.716444786,1,0,1,1,11000.0,0,0,0,4,2,1
1,1,0,0.494659739,1,0,0,1,13000.0,0,3,0,1,3,0
0,2,3,0.686856119,1,1,1,1,12000.0,0,4,2,3,4,0
0,1,2,0.459695213,0,0,0,0,17000.0,0,0,0,2,3,0
1,1,0,0.397996905,0,0,0,1,10000.0,0,0,0,1,2,1
0,1,0,0.344439857,0,0,0,0,15000.0,0,1,1,2,3,0
0,1,1,0.440322942,0,0,0,0,13000.0,0,0,0,1,2,1
0,1,3,0.702749739,1,0,1,1,9000.0,0,8,1,4,4,0
0,1,0,0.245835185,0,0,1,1,11000.0,0,0,0,0,2,1
0,1,0,0.241822675,0,0,1,0,6000.0,0,0,0,1,2,1
1,2,3,0.611338771,1,0,1,0,11000.0,0,0,0,2,4,0
1,2,3,0.46819645,1,1,1,1,7000.0,0,7,2,4,4,0
1,0,0,0.465223675,1,0,0,0,16000.0,0,0,0,1,2,0
0,2,3,0.463050428,1,0,1,1,10000.0,0,0,0,4,2,0
0,0,2,0.504246929,1,0,0,1,13000.0,0,0,1,2,3,0
0,1,1,0.383753923,0,0,0,1,16000.0,0,2,6,2,4,1
1,2,3,0.671070495,1,1,1,1,6000.0,0,2,2,3,3,0
0,2,3,0.656420895,1,0,1,0,9000.0,0,0,0,1,1,0
0,2,3,0.571499943,1,1,0,0,13000.0,0,1,1,3,3,0
1,1,2,0.535817585,0,0,1,0,15000.0,0,0,0,0,2,1
1,2,3,0.701307725,1,1,1,1,9000.0,0,5,0,3,4,0
0,1,2,0.519219245,1,0,0,1,11000.0,0,0,0,1,3,0
1,2,3,0.515246708,1,1,0,1,12000.0,0,2,1,3,4,0
1,1,2,0.415259325,1,0,1,1,6000.0,0,1,0,2,3,0
1,1,2,0.511826687,1,1,1,0,16000.0,0,0,1,4,4,0
1,0,2,0.621186659,1,1,0,1,12000.0,0,2,0,2,4,0
1,2,3,0.704003124,1,1,1,1,10000.0,0,0,0,1,2,0
1,2,3,0.530762279,1,0,1,1,7000.0,0,4,1,3,4,0
1,0,0,0.355080053,1,0,0,1,12000.0,0,0,0,1,1,0
0,0,0,0.258655818,0,0,0,1,8000.0,0,1,1,2,3,1
0,0,1,0.348304063,1,0,0,1,11000.0,0,3,4,4,4,0
0,1,3,0.597990596,0,0,1,1,12000.0,0,2,7,4,4,1
0,2,3,0.577022405,1,1,0,0,17000.0,0,1,0,3,4,0
1,0,0,0.264519436,1,0,0,0,12000.0,0,0,0,1,1,0
1,2,3,0.43333212,1,1,0,1,11000.0,0,3,2,4,4,0
0,1,0,0.247118428,0,0,0,0,15000.0,0,0,0,2,1,1
1,2,2,0.576162845,1,0,1,1,8000.0,0,0,0,2,2,0
0,1,1,0.372097261,0,0,0,1,14000.0,0,0,0,1,2,1
0,1,3,0.582305063,1,1,1,1,7000.0,0,5,0,1,3,0
1,1,0,0.421001985,0,0,1,0,13000.0,0,0,0,1,2,1
0,1,2,0.559468486,1,0,0,1,12000.0,0,0,0,3,2,1
0,1,1,0.261694912,0,0,0,1,13000.0,0,0,0,0,2,1
0,1,1,0.283549998,1,0,1,0,11000.0,0,4,0,2,3,0
1,2,3,0.533865474,1,0,1,1,10000.0,0,1,0,3,4,0
0,2,3,0.489992437,1,0,1,1,8000.0,0,6,1,3,4,0
0,0,1,0.42137279,1,0,0,1,9000.0,0,5,3,3,4,0
1,2,1,0.40447588,0,0,0,0,12000.0,0,1,0,2,3,0
0,2,3,0.59805409,0,0,0,1,13000.0,0,0,3,2,3,0
0,2,3,0.426841994,1,0,1,1,14000.0,0,3,1,3,3,1
0,1,0,0.280058953,0,0,0,1,11000.0,0,0,0,0,2,1
1,0,1,0.260393119,0,1,1,1,12000.0,0,0,1,4,4,0
0,0,1,0.555974147,0,0,0,1,14000.0,0,0,0,0,2,1
1,2,3,0.721253649,1,0,1,1,11000.0,0,4,3,3,4,0
1,1,2,0.455056303,1,0,0,1,14000.0,0,2,1,3,4,0
1,0,0,0.318223276,0,0,0,0,18000.0,0,2,1,1,2,0
1,1,1,0.371586573,0,0,1,1,11000.0,0,1,0,1,2,1
1,2,3,0.609415468,1,1,1,1,10000.0,0,0,0,4,1,0
1,1,2,0.48148226,1,0,0,0,17000.0,0,1,0,2,3,0
1,2,2,0.484695712,1,0,0,0,8000.0,0,0,0,0,2,0
1,1,2,0.551421763,0,0,1,1,11000.0,1,2,2,2,4,0
1,1,3,0.635084035,1,0,1,0,17000.0,0,0,0,2,3,0
1,2,3,0.63152013,1,0,1,1,7000.0,0,1,2,3,4,0
0,2,3,0.551991614,1,1,1,0,11000.0,0,1,4,2,4,0
1,1,1,0.452163636,1,0,0,0,15000.0,0,0,0,2,2,1
0,1,2,0.40968117,1,0,1,1,9000.0,0,0,0,3,2,1
1,0,2,0.543408677,1,1,0,1,13000.0,0,0,1,3,4,0
1,0,2,0.554922853,0,0,1,1,12000.0,0,0,0,3,1,0
0,1,1,0.506203178,0,0,0,0,10000.0,0,0,0,1,0,1
1,2,3,0.557175844,1,0,0,0,14000.0,0,1,0,2,3,0
1,0,0,0.41335901,0,0,1,1,13000.0,0,0,0,1,3,0
0,0,0,0.202708438,0,0,0,1,11000.0,0,0,0,3,2,1
0,2,3,0.69847733,1,0,1,1,15000.0,0,0,2,3,4,0
1,2,3,0.714206181,1,0,1,1,9000.0,0,0,0,3,3,0
0,2,2,0.446131556,1,0,0,0,14000.0,0,0,0,1,2,1
1,1,2,0.459493568,1,0,1,1,11000.0,0,0,0,2,1,0
1,1,3,0.680063252,1,0,0,1,12000.0,0,0,0,2,3,0
0,2,1,0.323531728,1,0,0,0,13000.0,0,0,0,1,2,1
0,1,3,0.737910472,1,0,0,1,11000.0,0,5,4,3,4,0
0,2,3,0.450825753,1,1,0,1,12000.0,0,1,0,2,3,0
0,2,2,0.564234087,1,0,1,0,12000.0,0,0,0,1,2,1
1,1,1,0.24493537,0,0,0,1,8000.0,0,1,2,1,3,0
1,1,0,0.383780946,0,0,0,1,16000.0,0,0,0,2,3,1
1,2,3,0.616111724,1,1,0,0,13000.0,0,0,0,2,3,0
1,0,1,0.527276668,0,0,0,1,17000.0,0,0,0,2,3,1
1,0,2,0.617751741,0,0,1,1,9000.0,0,2,0,2,3,1
1,0,0,0.472868321,0,0,1,1,9000.0,0,2,0,2,3,0
1,1,2,0.5074866,1,0,0,1,13000.0,0,0,0,1,2,0
1,0,3,0.627556507,1,1,1,1,8000.0,0,4,2,3,4,0
1,0,1,0.560433091,0,0,1,1,9000.0,0,0,1,4,3,0
0,2,3,0.751066844,1,0,1,1,9000.0,1,1,2,2,4,0
1,2,3,0.568724399,1,0,0,1,10000.0,0,1,0,3,4,1
0,1,0,0.227390576,1,0,1,1,7000.0,0,1,1,2,4,0
0,1,3,0.624751048,1,0,1,1,12000.0,0,2,2,3,3,0
0,2,3,0.719412979,0,0,1,1,12000.0,0,1,0,3,4,0
1,0,0,0.329615799,0,0,0,1,14000.0,0,0,0,1,3,1
0,1,2,0.508069875,0,0,0,1,10000.0,0,1,3,2,3,1
0,2,3,0.499660138,1,0,1,1,10000.0,0,2,6,4,3,0
1,1,1,0.398731354,0,0,0,1,12000.0,0,0,0,1,0,0
0,2,3,0.639937391,1,0,1,1,13000.0,0,1,2,3,4,0
0,1,0,0.2510367,0,0,0,0,14000.0,0,0,0,1,0,1
0,1,2,0.618390756,1,0,1,1,12000.0,0,0,1,3,3,0
1,1,0,0.461373592,0,0,0,0,9000.0,0,0,0,1,2,1
0,2,2,0.311492321,1,1,0,0,20000.0,0,0,0,1,2,1
0,2,3,0.562409023,1,0,1,1,11000.0,1,0,0,3,2,0
1,2,3,0.621845827,0,1,0,1,15000.0,0,0,0,2,4,0
1,1,0,0.439916517,0,0,1,0,15000.0,0,0,0,0,2,1
0,1,2,0.502012937,1,0,1,1,10000.0,0,2,3,2,3,0
1,0,3,0.654793166,1,0,0,1,8000.0,0,2,3,4,4,0
1,2,2,0.657545057,1,0,1,1,13000.0,0,0,1,2,3,0
0,2,3,0.452509477,0,0,0,0,18000.0,0,0,0,2,2,1
1,1,0,0.493600765,0,0,0,0,15000.0,0,0,0,1,2,1
1,2,3,0.757361824,1,0,0,1,11000.0,0,3,0,3,4,0
0,0,0,0.401166053,1,0,0,0,11000.0,0,0,0,1,2,0
0,2,3,0.659153795,1,1,1,1,13000.0,0,1,1,3,4,0
0,2,3,0.781015811,1,0,1,1,10000.0,0,2,1,4,4,0
0,2,3,0.492497096,1,0,1,1,12000.0,0,7,2,2,4,0
0,2,3,0.446658454,1,0,1,1,3000.0,0,0,0,2,2,0
0,1,0,0.4087795,0,0,0,0,13000.0,0,1,1,2,2,1
1,1,3,0.677680798,1,0,1,1,12000.0,0,1,1,3,3,0
0,2,3,0.697037998,1,1,1,0,15000.0,0,4,4,2,4,0
1,0,1,0.369293079,0,0,0,1,14000.0,0,0,0,2,2,1
1,2,2,0.492046098,1,0,1,1,12000.0,0,1,0,2,2,0
0,2,3,0.591852382,1,1,1,0,13000.0,0,0,2,3,3,0
0,2,3,0.711333877,1,0,0,0,14000.0,0,0,0,3,2,1
0,1,0,0.233057469,0,0,0,0,17000.0,0,0,0,1,2,1
1,2,3,0.583202776,1,0,1,1,9000.0,0,3,2,3,4,0
0,1,3,0.674201228,1,1,0,1,15000.0,1,1,0,2,3,0
1,0,3,0.643829499,1,0,1,1,11000.0,0,2,1,4,4,0
0,2,3,0.633102872,1,1,1,1,10000.0,0,1,1,2,4,0
0,2,3,0.615562095,0,0,1,1,11000.0,0,0,0,1,1,1
1,2,3,0.725749569,1,0,1,1,11000.0,0,2,2,4,4,0
0,2,3,0.643831743,1,1,1,1,11000.0,0,0,0,4,2,0
1,1,2,0.58458744,1,0,0,1,11000.0,0,0,0,3,3,0
1,2,3,0.692883636,1,0,1,1,10000.0,0,2,1,3,3,0
0,1,3,0.718439764,1,1,0,0,12000.0,0,2,1,1,3,0
0,1,2,0.511737635,1,0,0,0,13000.0,0,0,0,1,2,1
0,0,1,0.396096793,0,0,1,1,8000.0,0,0,0,1,2,0
1,1,1,0.418369455,1,0,1,0,11000.0,0,1,1,2,2,0
1,1,3,0.651944562,1,0,1,1,6000.0,0,4,1,3,4,0
1,2,3,0.613068136,1,0,0,1,8000.0,0,0,0,3,2,1
1,1,2,0.438322037,0,0,0,0,17000.0,0,2,0,2,2,0
1,1,3,0.686613771,1,1,0,0,11000.0,0,2,2,2,4,0
0,1,0,0.362791321,0,0,0,0,14000.0,0,0,0,0,2,1
1,2,3,0.58766893,1,0,1,1,14000.0,0,0,0,2,2,0
0,0,2,0.487944021,1,0,0,1,11000.0,0,5,4,2,4,0
0,2,2,0.669097413,1,0,1,1,10000.0,0,0,0,0,2,1
1,1,0,0.415385543,0,0,0,0,13000.0,0,0,0,0,2,1
0,2,1,0.556325643,1,1,0,1,9000.0,0,0,0,1,2,0
1,1,1,0.55907029,0,0,0,1,11000.0,0,0,0,2,2,1
1,1,3,0.651847001,1,1,1,1,7000.0,0,1,1,2,4,0
1,2,3,0.696601034,1,0,1,1,10000.0,0,0,0,3,2,0
1,0,2,0.521637029,1,0,0,0,16000.0,0,3,1,2,4,0
0,2,2,0.672061496,1,0,0,1,14000.0,0,2,0,2,3,0
1,1,0,0.380999102,0,0,0,1,15000.0,0,0,0,1,2,1
